order,family,species,IUCN_status,origin,latitude,longitude,elevation,acclimated,life_stage_acclimated,acclimation_temp,acclimation_time,life_stage_tested,metric,endpoint,medium_test_temp,start_temp,ramping,photoperiod,mean_UTL,n_UTL
Anura,Craugastoridae,Craugastor loki,LC,wild,15.6541459,-92.79944456,773,field-fresh,NA,NA,NA,adults,CTmax,LRR,ambient,23,1.5,NA,33.56321839,48
Anura,Craugastoridae,Craugastor loki,LC,wild,15.6541459,-92.79944456,735,field-fresh,NA,NA,NA,adults,CTmax,LRR,ambient,23,1.5,NA,35.20833333,11
Anura,Craugastoridae,Craugastor loki,LC,wild,15.6541459,-92.79944456,837,field-fresh,NA,NA,NA,adults,CTmax,LRR,ambient,23,1.5,NA,33.11781609,10
Anura,Craugastoridae,Craugastor loki,LC,wild,15.6541459,-92.79944456,900,field-fresh,NA,NA,NA,adults,CTmax,LRR,ambient,23,1.5,NA,30.89798851,9
Anura,Craugastoridae,Craugastor loki,LC,wild,15.6541459,-92.79944456,1184,field-fresh,NA,NA,NA,adults,CTmax,LRR,ambient,23,1.5,NA,33.11420345,21
Anura,Craugastoridae,Craugastor loki,LC,wild,15.6541459,-92.79944456,1140,field-fresh,NA,NA,NA,adults,CTmax,LRR,ambient,23,1.5,NA,33.70689655,45
Anura,Craugastoridae,Craugastor loki,LC,wild,15.6541459,-92.79944456,1300,field-fresh,NA,NA,NA,adults,CTmax,LRR,ambient,23,1.5,NA,35.78304598,16
Anura,Craugastoridae,Craugastor loki,LC,wild,15.6541459,-92.79944456,1379,field-fresh,NA,NA,NA,adults,CTmax,LRR,ambient,23,1.5,NA,33.31573896,5
Anura,Craugastoridae,Craugastor loki,LC,wild,15.6541459,-92.79944456,1484,field-fresh,NA,NA,NA,adults,CTmax,LRR,ambient,23,1.5,NA,33.56046065,11
Anura,Craugastoridae,Craugastor loki,LC,wild,15.6541459,-92.79944456,1475,field-fresh,NA,NA,NA,adults,CTmax,LRR,ambient,23,1.5,NA,35,26
Anura,Craugastoridae,Craugastor loki,LC,wild,15.6541459,-92.79944456,2107,field-fresh,NA,NA,NA,adults,CTmax,LRR,ambient,23,1.5,NA,35.55422265,25
Anura,Leptodactylidae,Pleurodema thaul,LC,wild,-27.111167,-69.895639,2000,acclimated,adults,10,15,adults,CTmax,LRR,water,30,0.8,12,35.67045455,85
Anura,Leptodactylidae,Pleurodema thaul,LC,wild,-27.111167,-69.895639,2000,acclimated,adults,20,15,adults,CTmax,LRR,water,30,0.8,12,35.71590909,85
Anura,Leptodactylidae,Pleurodema brachyops,LC,wild,10.16071429,-74.7277937,8,acclimated,adults,30,20,adults,CTmax,LRR,water,30,0.2,12,42.55725191,5
Anura,Leptodactylidae,Pleurodema brachyops,LC,wild,10.39285714,-74.76217765,5,acclimated,adults,30,20,adults,CTmax,LRR,water,30,0.2,12,42.28816794,8
Anura,Leptodactylidae,Pleurodema brachyops,LC,wild,NA,NA,NA,acclimated,adults,30,20,adults,CTmax,LRR,water,30,0.2,12,43.05657836,17
Anura,Leptodactylidae,Engystomops pustulosus,LC,wild,4.517857143,-74.71060172,413,acclimated,adults,30,20,adults,CTmax,LRR,water,30,0.2,12,39.25648855,5
Anura,Leptodactylidae,Engystomops pustulosus,LC,wild,10.16071429,-74.7277937,8,acclimated,adults,30,20,adults,CTmax,LRR,water,30,0.2,12,39.29770992,2
Anura,Leptodactylidae,Engystomops pustulosus,LC,wild,10.39285714,-74.76217765,5,acclimated,adults,30,20,adults,CTmax,LRR,water,30,0.2,12,38.93384224,6
Anura,Leptodactylidae,Engystomops pustulosus,LC,wild,NA,NA,NA,acclimated,adults,30,20,adults,CTmax,LRR,water,30,0.2,12,38.71501272,12
Anura,Leptodactylidae,Engystomops pustulosus,LC,wild,10.73214286,-73.9713467,1482,acclimated,adults,30,20,adults,CTmax,LRR,water,30,0.2,12,39.49509269,7
Anura,Leptodactylidae,Engystomops pustulosus,LC,wild,5.553571429,-74.09169054,878,acclimated,adults,30,20,adults,CTmax,LRR,water,30,0.2,12,39.40839695,4
Anura,Leptodactylidae,Engystomops pustulosus,LC,wild,4.178571429,-74.62464183,526,acclimated,adults,30,20,adults,CTmax,LRR,water,30,0.2,12,37.94656489,2
Anura,Strabomantidae,Pristimantis frater,LC,wild,4.215103,-73.812553,1150,field-fresh,NA,NA,NA,adults,CTmax,LRR,water,NA,1,NA,30.2,7
Anura,Strabomantidae,Pristimantis medemi,LC,wild,4.215103,-73.812553,1150,field-fresh,NA,NA,NA,adults,CTmax,LRR,water,NA,1,NA,32.9,14
Anura,Strabomantidae,Pristimantis taeniatus,LC,wild,6.786383,-73.476792,1325,field-fresh,NA,NA,NA,adults,CTmax,LRR,water,NA,1,NA,34.8,23
Anura,Strabomantidae,Pristimantis fallax,VU,wild,5.428969,-74.446072,1429,field-fresh,NA,NA,NA,adults,CTmax,LRR,water,NA,1,NA,34.6,21
Anura,Strabomantidae,Pristimantis taeniatus,LC,wild,5.428969,-74.446072,1429,field-fresh,NA,NA,NA,adults,CTmax,LRR,water,NA,1,NA,34.4,35
Anura,Strabomantidae,Pristimantis w-nigrum,LC,wild,5.428969,-74.446072,1429,field-fresh,NA,NA,NA,adults,CTmax,LRR,water,NA,1,NA,35.3,11
Anura,Strabomantidae,Pristimantis bicolor,VU,wild,5.835539,-73.582831,1710,field-fresh,NA,NA,NA,adults,CTmax,LRR,water,NA,1,NA,33.5,1
Anura,Strabomantidae,Pristimantis bogotensis,LC,wild,4.479669,-73.702064,2377,field-fresh,NA,NA,NA,adults,CTmax,LRR,water,NA,1,NA,32.9,2
Anura,Strabomantidae,Pristimantis savagei,NT,wild,4.479669,-73.702064,2377,field-fresh,NA,NA,NA,adults,CTmax,LRR,water,NA,1,NA,30.4,1
Anura,Strabomantidae,Pristimantis bogotensis,LC,wild,4.311989,-74.262789,2573.5,field-fresh,NA,NA,NA,adults,CTmax,LRR,water,NA,1,NA,30.2,5
Anura,Strabomantidae,Pristimantis renjiforum,EN,wild,4.311989,-74.262789,2573.5,field-fresh,NA,NA,NA,adults,CTmax,LRR,water,NA,1,NA,33.6,14
Anura,Strabomantidae,Pristimantis bogotensis,LC,wild,4.461278,-73.715461,2927,field-fresh,NA,NA,NA,adults,CTmax,LRR,water,NA,1,NA,31.3,2
Anura,Strabomantidae,Pristimantis conspicillatus,LC,wild,4.461278,-73.715461,2927,field-fresh,NA,NA,NA,adults,CTmax,LRR,water,NA,1,NA,32.2,1
Anura,Strabomantidae,Pristimantis elegans,VU,wild,4.461278,-73.715461,2927,field-fresh,NA,NA,NA,adults,CTmax,LRR,water,NA,1,NA,30.3,1
Anura,Strabomantidae,Pristimantis frater,LC,wild,4.461278,-73.715461,2927,field-fresh,NA,NA,NA,adults,CTmax,LRR,water,NA,1,NA,31.1,3
Anura,Strabomantidae,Pristimantis macrummendozai,DD,wild,4.493494,-73.674692,2949,field-fresh,NA,NA,NA,adults,CTmax,LRR,water,NA,1,NA,30.9,12
Anura,Strabomantidae,Pristimantis bogotensis,LC,wild,4.477467,-73.731081,3355,field-fresh,NA,NA,NA,adults,CTmax,LRR,water,NA,1,NA,33.1,2
Anura,Strabomantidae,Pristimantis elegans,VU,wild,4.477467,-73.731081,3355,field-fresh,NA,NA,NA,adults,CTmax,LRR,water,NA,1,NA,32,7
Anura,Strabomantidae,Pristimantis elegans,VU,wild,5.710517,-72.789097,3528,field-fresh,NA,NA,NA,adults,CTmax,LRR,water,NA,1,NA,32.4,7
Anura,Strabomantidae,Pristimantis elegans,VU,wild,4.484972,-73.738136,3667,field-fresh,NA,NA,NA,adults,CTmax,LRR,water,NA,1,NA,32.2,10
Anura,Strabomantidae,Pristimantis nervicus,LC,wild,4.484972,-73.738136,3667,field-fresh,NA,NA,NA,adults,CTmax,LRR,water,NA,1,NA,32.4,16
Caudata,Plethodontidae,Eurycea sosorum,VU,supplier,NA,NA,NA,acclimated,adults,21,1,adults,CTmax,LRR,water,21,3.19E-04,NA,32.7,45
Anura,Bufonidae,Duttaphrynus melanostictus,LC,wild,1.280038889,103.8016917,36,acclimated,larvae,20,NA,larvae,CTmax,OS,water,20,1,12,39,NA
Anura,Dicroglossidae,Fejervarya cancrivora,LC,wild,1.392388889,103.9208667,9,acclimated,larvae,20,NA,larvae,CTmax,OS,water,20,1,12,41.6,NA
Anura,Dicroglossidae,Fejervarya limnocharis,LC,wild,1.280038889,103.8016917,36,acclimated,larvae,20,NA,larvae,CTmax,OS,water,20,1,12,40.7,NA
Anura,Dicroglossidae,Limnonectes blythii,NT,wild,1.342902778,103.765275,38,acclimated,larvae,20,NA,larvae,CTmax,OS,water,20,1,12,36.72,NA
Anura,Dicroglossidae,Limnonectes malesianus,NT,wild,NA,NA,NA,acclimated,larvae,20,NA,larvae,CTmax,OS,water,20,1,12,37.34,NA
Anura,Ranidae,Hylarana labialis,DD,wild,1.353738889,103.7720806,74,acclimated,larvae,20,NA,larvae,CTmax,OS,water,20,1,12,36.96,NA
Anura,Rhacophoridae,Nyctixalus pictus,NT,wild,NA,NA,NA,acclimated,larvae,20,NA,larvae,CTmax,OS,water,20,1,12,37.34,NA
Anura,Rhacophoridae,Polypedates leucomystax,LC,wild,1.430961111,103.7075667,19,acclimated,larvae,20,NA,larvae,CTmax,OS,water,20,1,12,39.8,NA
Anura,Microhylidae,Kalophrynus limbooliati,DD,wild,1.353711111,103.7790361,123,acclimated,larvae,20,NA,larvae,CTmax,OS,water,20,1,12,36.82,NA
Anura,Microhylidae,Kaloula pulchra,LC,wild,NA,NA,NA,acclimated,larvae,20,NA,larvae,CTmax,OS,water,20,1,12,39.1,NA
Anura,Microhylidae,Microhyla butleri,LC,wild,NA,NA,NA,acclimated,larvae,20,NA,larvae,CTmax,OS,water,20,1,12,38.83,NA
Anura,Microhylidae,Microhyla heymonsi,LC,wild,1.280038889,103.8016917,36,acclimated,larvae,20,NA,larvae,CTmax,OS,water,20,1,12,41.95,NA
Anura,Microhylidae,Microhyla mantheyi,LC,wild,NA,NA,NA,acclimated,larvae,20,NA,larvae,CTmax,OS,water,20,1,12,37.04,NA
Caudata,Plethodontidae,Plethodon glutinosus,LC,wild,40.783333,-75.283333,122,acclimated,adults,15,30,adults,CTmax,OS,water,15,1,12,32.5,10
Caudata,Plethodontidae,Plethodon glutinosus,LC,wild,38.316667,-80.2,975,acclimated,adults,15,30,adults,CTmax,OS,water,15,1,12,33.3,10
Caudata,Plethodontidae,Plethodon glutinosus,LC,wild,36.95,-81.766667,1040,acclimated,adults,15,30,adults,CTmax,OS,water,15,1,12,33.4,11
Caudata,Plethodontidae,Plethodon cylindraceus,LC,wild,39.216667,-78.766667,610,acclimated,adults,15,30,adults,CTmax,OS,water,15,1,12,33.1,10
Caudata,Plethodontidae,Plethodon cylindraceus,LC,wild,37.516667,-78.3,110,acclimated,adults,15,30,adults,CTmax,OS,water,15,1,12,33.1,9
Caudata,Plethodontidae,Plethodon cylindraceus,LC,wild,35.633333,-79.766667,274,acclimated,adults,15,30,adults,CTmax,OS,water,15,1,12,32.6,12
Caudata,Plethodontidae,Plethodon chlorobryonis,DD,wild,36.85,-76.9,15,acclimated,adults,15,30,adults,CTmax,OS,water,15,1,12,32.1,12
Caudata,Plethodontidae,Plethodon chlorobryonis,DD,wild,36.166667,-77.316667,15,acclimated,adults,15,30,adults,CTmax,OS,water,15,1,12,32.5,11
Caudata,Plethodontidae,Plethodon chlorobryonis,DD,wild,33.166667,-81.7,37,acclimated,adults,15,30,adults,CTmax,OS,water,15,1,12,32.1,9
Caudata,Plethodontidae,Plethodon chlorobryonis,DD,wild,33.833333,-80.533333,24,acclimated,adults,15,30,adults,CTmax,OS,water,15,1,12,32.1,11
Caudata,Plethodontidae,Plethodon variolatus,DD,wild,33.133333,-79.78333333,15,acclimated,adults,15,30,adults,CTmax,OS,water,15,1,12,32,11
Caudata,Plethodontidae,Plethodon ocmulgee,DD,wild,32.1,-82.9,55,acclimated,adults,15,30,adults,CTmax,OS,water,15,1,12,32.9,12
Caudata,Plethodontidae,Plethodon grobmani,DD,wild,30.433333,-84.533333,37,acclimated,adults,15,30,adults,CTmax,OS,water,15,1,12,31.8,11
Caudata,Plethodontidae,Plethodon glutinosus,LC,wild,40.783333,-75.283333,122,acclimated,adults,25,30,adults,CTmax,OS,water,25,1,12,34.5,9
Caudata,Plethodontidae,Plethodon glutinosus,LC,wild,38.316667,-80.2,975,acclimated,adults,25,30,adults,CTmax,OS,water,25,1,12,34.6,10
Caudata,Plethodontidae,Plethodon glutinosus,LC,wild,36.95,-81.766667,1040,acclimated,adults,25,30,adults,CTmax,OS,water,25,1,12,34.2,10
Caudata,Plethodontidae,Plethodon cylindraceus,LC,wild,39.216667,-78.766667,610,acclimated,adults,25,30,adults,CTmax,OS,water,25,1,12,34.5,9
Caudata,Plethodontidae,Plethodon cylindraceus,LC,wild,37.516667,-78.3,110,acclimated,adults,25,30,adults,CTmax,OS,water,25,1,12,34.5,10
Caudata,Plethodontidae,Plethodon cylindraceus,LC,wild,35.633333,-79.766667,274,acclimated,adults,25,30,adults,CTmax,OS,water,25,1,12,33.9,12
Caudata,Plethodontidae,Plethodon chlorobryonis,DD,wild,36.85,-76.9,15,acclimated,adults,25,30,adults,CTmax,OS,water,25,1,12,34,11
Caudata,Plethodontidae,Plethodon chlorobryonis,DD,wild,36.166667,-77.316667,15,acclimated,adults,25,30,adults,CTmax,OS,water,25,1,12,33.9,10
Caudata,Plethodontidae,Plethodon chlorobryonis,DD,wild,33.166667,-81.7,37,acclimated,adults,25,30,adults,CTmax,OS,water,25,1,12,34.1,8
Caudata,Plethodontidae,Plethodon chlorobryonis,DD,wild,33.833333,-80.533333,24,acclimated,adults,25,30,adults,CTmax,OS,water,25,1,12,34.1,10
Caudata,Plethodontidae,Plethodon variolatus,DD,wild,33.133333,-79.78333333,15,acclimated,adults,25,30,adults,CTmax,OS,water,25,1,12,34.2,11
Caudata,Plethodontidae,Plethodon ocmulgee,DD,wild,32.1,-82.9,55,acclimated,adults,25,30,adults,CTmax,OS,water,25,1,12,34.8,12
Caudata,Plethodontidae,Plethodon grobmani,DD,wild,30.433333,-84.533333,37,acclimated,adults,25,30,adults,CTmax,OS,water,25,1,12,34.5,10
Anura,Ranidae,Rana temporaria,LC,wild,43.3794,-4.6987,40,acclimated,larvae,20,4,larvae,CTmax,prodding,water,20,0.25,12,36.4,16
Anura,Ranidae,Rana temporaria,LC,wild,43.4251,-4.9335,140,acclimated,larvae,20,4,larvae,CTmax,prodding,water,20,0.25,12,36.8,16
Anura,Ranidae,Rana temporaria,LC,wild,43.4251,-5.2768,380,acclimated,larvae,20,4,larvae,CTmax,prodding,water,20,0.25,12,36.9,16
Anura,Ranidae,Rana temporaria,LC,wild,43.371,-4.8095,480,acclimated,larvae,20,4,larvae,CTmax,prodding,water,20,0.25,12,37.1,16
Anura,Ranidae,Rana temporaria,LC,wild,43.3174,-4.9396,650,acclimated,larvae,20,4,larvae,CTmax,prodding,water,20,0.25,12,36.8,16
Anura,Ranidae,Rana temporaria,LC,wild,43.2803,-5.0139,950,acclimated,larvae,20,4,larvae,CTmax,prodding,water,20,0.25,12,36.5,16
Anura,Ranidae,Rana temporaria,LC,wild,43.2633,-5.0143,1100,acclimated,larvae,20,4,larvae,CTmax,prodding,water,20,0.25,12,37,16
Anura,Ranidae,Rana temporaria,LC,wild,43.2326,-4.7868,1200,acclimated,larvae,20,4,larvae,CTmax,prodding,water,20,0.25,12,36.7,16
Anura,Ranidae,Rana temporaria,LC,wild,43.1788,-4.7648,1400,acclimated,larvae,20,4,larvae,CTmax,prodding,water,20,0.25,12,37.5,14
Anura,Ranidae,Rana temporaria,LC,wild,43.0792,-5.2465,1600,acclimated,larvae,20,4,larvae,CTmax,prodding,water,20,0.25,12,36.7,15
Anura,Ranidae,Rana temporaria,LC,wild,43.2226,-4.9921,1800,acclimated,larvae,20,4,larvae,CTmax,prodding,water,20,0.25,12,37,14
Anura,Ranidae,Rana temporaria,LC,wild,43.4251,-4.9335,140,acclimated,larvae,6,4,larvae,CTmax,prodding,water,6,0.25,12,36.1,11
Anura,Ranidae,Rana temporaria,LC,wild,43.3174,-4.9396,650,acclimated,larvae,6,4,larvae,CTmax,prodding,water,6,0.25,12,35.9,16
Anura,Ranidae,Rana temporaria,LC,wild,43.2633,-5.0143,1100,acclimated,larvae,6,4,larvae,CTmax,prodding,water,6,0.25,12,35.6,17
Anura,Ranidae,Rana temporaria,LC,wild,43.1788,-4.7648,1400,acclimated,larvae,6,4,larvae,CTmax,prodding,water,6,0.25,12,36.2,15
Anura,Ranidae,Rana temporaria,LC,wild,43.2226,-4.9921,1800,acclimated,larvae,6,4,larvae,CTmax,prodding,water,6,0.25,12,36.3,14
Anura,Ranidae,Rana temporaria,LC,wild,43.4251,-4.9335,140,acclimated,larvae,13,4,larvae,CTmax,prodding,water,13,0.25,12,36.4,12
Anura,Ranidae,Rana temporaria,LC,wild,43.3174,-4.9396,650,acclimated,larvae,13,4,larvae,CTmax,prodding,water,13,0.25,12,36.2,16
Anura,Ranidae,Rana temporaria,LC,wild,43.2633,-5.0143,1100,acclimated,larvae,13,4,larvae,CTmax,prodding,water,13,0.25,12,36,17
Anura,Ranidae,Rana temporaria,LC,wild,43.1788,-4.7648,1400,acclimated,larvae,13,4,larvae,CTmax,prodding,water,13,0.25,12,36.7,14
Anura,Ranidae,Rana temporaria,LC,wild,43.2226,-4.9921,1800,acclimated,larvae,13,4,larvae,CTmax,prodding,water,13,0.25,12,36.5,14
Anura,Ranidae,Rana temporaria,LC,wild,43.4251,-4.9335,140,acclimated,larvae,20,4,larvae,CTmax,prodding,water,20,0.25,12,36.8,16
Anura,Ranidae,Rana temporaria,LC,wild,43.3174,-4.9396,650,acclimated,larvae,20,4,larvae,CTmax,prodding,water,20,0.25,12,36.8,16
Anura,Ranidae,Rana temporaria,LC,wild,43.2633,-5.0143,1100,acclimated,larvae,20,4,larvae,CTmax,prodding,water,20,0.25,12,37,16
Anura,Ranidae,Rana temporaria,LC,wild,43.1788,-4.7648,1400,acclimated,larvae,20,4,larvae,CTmax,prodding,water,20,0.25,12,37.5,14
Anura,Ranidae,Rana temporaria,LC,wild,43.2226,-4.9921,1800,acclimated,larvae,20,4,larvae,CTmax,prodding,water,20,0.25,12,37,14
Anura,Ranidae,Rana temporaria,LC,wild,43.4251,-4.9335,140,acclimated,larvae,27,4,larvae,CTmax,prodding,water,27,0.25,12,38.2,16
Anura,Ranidae,Rana temporaria,LC,wild,43.3174,-4.9396,650,acclimated,larvae,27,4,larvae,CTmax,prodding,water,27,0.25,12,38.1,16
Anura,Ranidae,Rana temporaria,LC,wild,43.2633,-5.0143,1100,acclimated,larvae,27,4,larvae,CTmax,prodding,water,27,0.25,12,38.3,17
Anura,Ranidae,Rana temporaria,LC,wild,43.1788,-4.7648,1400,acclimated,larvae,27,4,larvae,CTmax,prodding,water,27,0.25,12,38.3,12
Anura,Ranidae,Rana temporaria,LC,wild,43.2226,-4.9921,1800,acclimated,larvae,27,4,larvae,CTmax,prodding,water,27,0.25,12,38.4,14
Anura,Bufonidae,Bufo bufo,LC,wild,37.4974,-4.3686,960,acclimated,larvae,8.6,4,larvae,CTmax,prodding,water,20,0.25,12,37.3,16
Anura,Hylidae,Hyla meridionalis,LC,wild,37.9938,-4.9014,580,acclimated,larvae,8.6,4,larvae,CTmax,prodding,water,20,0.25,12,39.7,11
Anura,Bufonidae,Barbarophryne brongersmai,NT,wild,29.6747,-9.3253,500,acclimated,larvae,8.6,4,larvae,CTmax,prodding,water,20,0.25,12,39.4,15
Anura,Pelodytidae,Pelodytes ibericus,LC,wild,37.9938,-4.9014,580,acclimated,larvae,8.6,4,larvae,CTmax,prodding,water,20,0.25,12,36.7,16
Anura,Ranidae,Rana temporaria,LC,wild,43.3174,-4.9396,650,acclimated,larvae,8.6,4,larvae,CTmax,prodding,water,20,0.25,12,36.1,14
Anura,Bufonidae,Bufo bufo,LC,wild,37.4974,-4.3686,960,acclimated,larvae,14.9,4,larvae,CTmax,prodding,water,20,0.25,12,37.8,14
Anura,Hylidae,Hyla meridionalis,LC,wild,37.9938,-4.9014,580,acclimated,larvae,14.9,4,larvae,CTmax,prodding,water,20,0.25,12,39.7,14
Anura,Bufonidae,Barbarophryne brongersmai,NT,wild,29.6747,-9.3253,500,acclimated,larvae,14.9,4,larvae,CTmax,prodding,water,20,0.25,12,39.3,16
Anura,Pelodytidae,Pelodytes ibericus,LC,wild,37.9938,-4.9014,580,acclimated,larvae,14.9,4,larvae,CTmax,prodding,water,20,0.25,12,36.6,16
Anura,Ranidae,Rana temporaria,LC,wild,43.3174,-4.9396,650,acclimated,larvae,14.9,4,larvae,CTmax,prodding,water,20,0.25,12,36.2,14
Anura,Hylidae,Agalychnis spurrelli,LC,wild,1.0412,-78.6232,200,acclimated,larvae,14.9,4,larvae,CTmax,prodding,water,20,0.25,12,40.4,16
Anura,Hylidae,Smilisca phaeota,LC,wild,1.0363,-78.6196,20,acclimated,larvae,14.9,4,larvae,CTmax,prodding,water,20,0.25,12,41.3,6
Anura,Hylidae,Hypsiboas geographicus,LC,wild,-1.4443,-77.8206,1000,acclimated,larvae,14.9,4,larvae,CTmax,prodding,water,20,0.25,12,40.8,6
Anura,Bufonidae,Rhinella marina,LC,wild,-0.06143,-78.77,1300,acclimated,larvae,14.9,4,larvae,CTmax,prodding,water,20,0.25,12,40.6,4
Anura,Hemiphractidae,Gastrotheca riobambae,EN,wild,-0.1873,-78.4639,2900,acclimated,larvae,14.9,4,larvae,CTmax,prodding,water,20,0.25,12,38.7,16
Anura,Hemiphractidae,Gastrotheca pseustes,NT,wild,-1.33673,-78.75938,3500,acclimated,larvae,14.9,4,larvae,CTmax,prodding,water,20,0.25,12,38.1,10
Anura,Bufonidae,Bufo bufo,LC,wild,37.4974,-4.3686,960,acclimated,larvae,20.1,4,larvae,CTmax,prodding,water,20,0.25,12,37.8,14
Anura,Hylidae,Hyla meridionalis,LC,wild,37.9938,-4.9014,580,acclimated,larvae,20.1,4,larvae,CTmax,prodding,water,20,0.25,12,39.9,14
Anura,Bufonidae,Barbarophryne brongersmai,NT,wild,29.6747,-9.3253,500,acclimated,larvae,20.1,4,larvae,CTmax,prodding,water,20,0.25,12,40.1,16
Anura,Pelodytidae,Pelodytes ibericus,LC,wild,37.9938,-4.9014,580,acclimated,larvae,20.1,4,larvae,CTmax,prodding,water,20,0.25,12,36.9,16
Anura,Ranidae,Rana temporaria,LC,wild,43.3174,-4.9396,650,acclimated,larvae,20.1,4,larvae,CTmax,prodding,water,20,0.25,12,36.8,16
Anura,Hylidae,Agalychnis spurrelli,LC,wild,1.0412,-78.6232,200,acclimated,larvae,20.1,4,larvae,CTmax,prodding,water,20,0.25,12,41.4,13
Anura,Hylidae,Smilisca phaeota,LC,wild,1.0363,-78.6196,20,acclimated,larvae,20.1,4,larvae,CTmax,prodding,water,20,0.25,12,41.5,8
Anura,Hylidae,Hypsiboas geographicus,LC,wild,-1.4443,-77.8206,1000,acclimated,larvae,20.1,4,larvae,CTmax,prodding,water,20,0.25,12,41.4,10
Anura,Bufonidae,Rhinella marina,LC,wild,-0.06143,-78.77,1300,acclimated,larvae,20.1,4,larvae,CTmax,prodding,water,20,0.25,12,41.1,9
Anura,Hemiphractidae,Gastrotheca riobambae,EN,wild,-0.1873,-78.4639,2900,acclimated,larvae,20.1,4,larvae,CTmax,prodding,water,20,0.25,12,38.9,10
Anura,Hemiphractidae,Gastrotheca pseustes,NT,wild,-1.33673,-78.75938,3500,acclimated,larvae,20.1,4,larvae,CTmax,prodding,water,20,0.25,12,37.9,19
Anura,Bufonidae,Bufo bufo,LC,wild,37.4974,-4.3686,960,acclimated,larvae,27,4,larvae,CTmax,prodding,water,20,0.25,12,38.2,12
Anura,Hylidae,Hyla meridionalis,LC,wild,37.9938,-4.9014,580,acclimated,larvae,27,4,larvae,CTmax,prodding,water,20,0.25,12,40.8,14
Anura,Bufonidae,Barbarophryne brongersmai,NT,wild,29.6747,-9.3253,500,acclimated,larvae,27,4,larvae,CTmax,prodding,water,20,0.25,12,40.8,16
Anura,Pelodytidae,Pelodytes ibericus,LC,wild,37.9938,-4.9014,580,acclimated,larvae,27,4,larvae,CTmax,prodding,water,20,0.25,12,37.5,16
Anura,Ranidae,Rana temporaria,LC,wild,43.3174,-4.9396,650,acclimated,larvae,27,4,larvae,CTmax,prodding,water,20,0.25,12,38.1,16
Anura,Hylidae,Agalychnis spurrelli,LC,wild,1.0412,-78.6232,200,acclimated,larvae,27,4,larvae,CTmax,prodding,water,20,0.25,12,42.4,17
Anura,Hylidae,Smilisca phaeota,LC,wild,1.0363,-78.6196,20,acclimated,larvae,27,4,larvae,CTmax,prodding,water,20,0.25,12,41.9,7
Anura,Hylidae,Hypsiboas geographicus,LC,wild,-1.4443,-77.8206,1000,acclimated,larvae,27,4,larvae,CTmax,prodding,water,20,0.25,12,42.7,9
Anura,Bufonidae,Rhinella marina,LC,wild,-0.06143,-78.77,1300,acclimated,larvae,27,4,larvae,CTmax,prodding,water,20,0.25,12,43.4,9
Anura,Hemiphractidae,Gastrotheca riobambae,EN,wild,-0.1873,-78.4639,2900,acclimated,larvae,27,4,larvae,CTmax,prodding,water,20,0.25,12,40.2,14
Anura,Hemiphractidae,Gastrotheca pseustes,NT,wild,-1.33673,-78.75938,3500,acclimated,larvae,27,4,larvae,CTmax,prodding,water,20,0.25,12,38.5,10
Anura,Hylidae,Agalychnis spurrelli,LC,wild,1.0412,-78.6232,200,acclimated,larvae,33.8,4,larvae,CTmax,prodding,water,20,0.25,12,43,18
Anura,Hylidae,Smilisca phaeota,LC,wild,1.0363,-78.6196,20,acclimated,larvae,33.8,4,larvae,CTmax,prodding,water,20,0.25,12,43.8,7
Anura,Hylidae,Hypsiboas geographicus,LC,wild,-1.4443,-77.8206,1000,acclimated,larvae,33.8,4,larvae,CTmax,prodding,water,20,0.25,12,43.8,5
Anura,Bufonidae,Rhinella marina,LC,wild,-0.06143,-78.77,1300,acclimated,larvae,33.8,4,larvae,CTmax,prodding,water,20,0.25,12,44.4,10
Anura,Hemiphractidae,Gastrotheca riobambae,EN,wild,-0.1873,-78.4639,2900,acclimated,larvae,33.8,4,larvae,CTmax,prodding,water,20,0.25,12,40.7,15
Anura,Hemiphractidae,Gastrotheca pseustes,NT,wild,-1.33673,-78.75938,3500,acclimated,larvae,33.8,4,larvae,CTmax,prodding,water,20,0.25,12,38.9,10
Anura,Ranidae,Rana temporaria,LC,wild,43.379167,-4.698611,40,acclimated,larvae,9,4,larvae,CTmax,prodding,water,20,0.25,12,39.59,14
Anura,Pelodytidae,Pelodytes ibericus,LC,wild,37.984444,-4.901389,555,acclimated,larvae,15,4,larvae,CTmax,prodding,water,20,0.25,12,36.1,14
Anura,Hylidae,Hyla meridionalis,LC,wild,37.984444,-4.901389,555,acclimated,larvae,20,4,larvae,CTmax,prodding,water,20,0.25,12,36.7,14
Anura,Ranidae,Rana temporaria,LC,wild,43.379167,-4.698611,40,acclimated,larvae,24,4,larvae,CTmax,prodding,water,20,0.25,12,39.61,8
Anura,Pelodytidae,Pelodytes ibericus,LC,wild,37.984444,-4.901389,555,acclimated,larvae,27,4,larvae,CTmax,prodding,water,20,0.25,12,36.17,14
Anura,Hylidae,Hyla meridionalis,LC,wild,37.984444,-4.901389,555,acclimated,larvae,9,4,larvae,CTmax,prodding,water,20,0.25,12,36.61,14
Anura,Ranidae,Rana temporaria,LC,wild,43.379167,-4.698611,40,acclimated,larvae,15,4,larvae,CTmax,prodding,water,20,0.25,12,39.81,14
Anura,Pelodytidae,Pelodytes ibericus,LC,wild,37.984444,-4.901389,555,acclimated,larvae,20,4,larvae,CTmax,prodding,water,20,0.25,12,37.01,14
